[2026-07-25T19:58:31.666Z] [API] GET /fortnite -> 200 | {"duration":"1690ms"}
[2026-07-25T19:59:43.748Z] [INFO] User logged in: Konvy
[2026-07-25T19:59:46.469Z] [API] GET /fortnite -> 200 | {"duration":"2501ms"}
[2026-07-25T20:10:11.258Z] [API] GET /riot -> 200 | {"duration":"1215ms"}
[2026-07-25T20:10:13.918Z] [API] GET /fortnite -> 200 | {"duration":"917ms"}
[2026-07-25T20:10:14.245Z] [API] GET /fortnite -> 200 | {"duration":"1223ms"}
[2026-07-25T20:10:20.974Z] [API] GET /fortnite -> 200 | {"duration":"1357ms"}
[2026-07-25T20:10:31.241Z] [API] GET /247566818 -> 200 | {"duration":"646ms"}
[2026-07-25T20:11:47.554Z] [API] GET /247566818 -> 200 | {"duration":"7ms"}
[2026-07-25T20:12:05.570Z] [API] GET /247566818 -> 200 | {"duration":"6ms"}
[2026-07-25T20:13:49.765Z] [API] GET /fortnite -> 200 | {"duration":"1100ms"}
[2026-07-25T20:14:00.698Z] [API] GET /fortnite -> 200 | {"duration":"1032ms"}
[2026-07-25T20:14:09.439Z] [API] GET /fortnite -> 200 | {"duration":"1252ms"}
[2026-07-25T20:14:12.646Z] [API] GET /249046680 -> 200 | {"duration":"416ms"}
[2026-07-25T20:14:44.740Z] [API] GET /249046680 -> 200 | {"duration":"7ms"}
[2026-07-25T20:15:26.679Z] [API] GET /249046680 -> 200 | {"duration":"4ms"}
[2026-07-25T20:17:34.571Z] [API] GET /249046680 -> 200 | {"duration":"776ms"}
[2026-07-25T20:18:19.924Z] [API] GET /249046680 -> 200 | {"duration":"794ms"}
[2026-07-25T20:20:03.399Z] [API] GET /fortnite -> 200 | {"duration":"1495ms"}
[2026-07-25T20:20:03.448Z] [API] GET /fortnite -> 200 | {"duration":"1492ms"}
[2026-07-25T20:22:33.558Z] [API] GET /fortnite -> 200 | {"duration":"2ms"}
[2026-07-25T20:22:38.715Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:22:43.946Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:22:49.643Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:22:55.246Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:23:11.277Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:23:14.716Z] [API] GET /fortnite -> 200 | {"duration":"2ms"}
[2026-07-25T20:23:20.624Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:23:27.829Z] [API] GET /fortnite -> 200 | {"duration":"2ms"}
[2026-07-25T20:23:36.984Z] [API] GET /fortnite -> 200 | {"duration":"4ms"}
[2026-07-25T20:23:54.718Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:24:00.896Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:24:45.343Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:25:18.643Z] [API] GET /fortnite -> 200 | {"duration":"1573ms"}
[2026-07-25T20:28:34.949Z] [API] GET /fortnite -> 200 | {"duration":"1030ms"}
[2026-07-25T20:28:34.982Z] [API] GET /fortnite -> 200 | {"duration":"1023ms"}
[2026-07-25T20:30:31.233Z] [API] GET /fortnite -> 200 | {"duration":"1162ms"}
[2026-07-25T20:38:23.822Z] [API] GET /fortnite -> 200 | {"duration":"2093ms"}
[2026-07-25T20:54:43.609Z] [API] GET /fortnite -> 200 | {"duration":"1360ms"}
[2026-07-25T20:55:22.081Z] [API] GET /fortnite -> 200 | {"duration":"1078ms"}
[2026-07-25T20:55:27.654Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:55:41.611Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T20:55:48.724Z] [API] GET /fortnite -> 200 | {"duration":"2ms"}
[2026-07-25T20:55:54.737Z] [API] GET /fortnite -> 200 | {"duration":"3ms"}
[2026-07-25T21:00:42.039Z] [API] GET /fortnite -> 200 | {"duration":"2455ms"}
[2026-07-25T21:00:42.423Z] [API] GET /fortnite -> 200 | {"duration":"2807ms"}
[2026-07-25T21:00:43.177Z] [API] GET /fortnite -> 200 | {"duration":"2615ms"}
[2026-07-25T21:06:18.356Z] [API] GET /fortnite -> 503 | {"duration":"587ms"}
[2026-07-25T21:06:18.356Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT API error: [\"Технические работы // Technical works. <a href=\\\"https://t.me/lolz_guru\\\">https://t.me/lolz_guru</a>\"]"}
[2026-07-25T21:06:18.363Z] [API] GET /fortnite -> 503 | {"duration":"570ms"}
[2026-07-25T21:06:18.363Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT API error: [\"Технические работы // Technical works. <a href=\\\"https://t.me/lolz_guru\\\">https://t.me/lolz_guru</a>\"]"}
[2026-07-25T21:06:21.890Z] [API] GET /fortnite -> 503 | {"duration":"198ms"}
[2026-07-25T21:06:21.890Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT API error: [\"Технические работы // Technical works. <a href=\\\"https://t.me/lolz_guru\\\">https://t.me/lolz_guru</a>\"]"}
[2026-07-25T21:06:21.922Z] [API] GET /fortnite -> 503 | {"duration":"210ms"}
[2026-07-25T21:06:21.923Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT API error: [\"Технические работы // Technical works. <a href=\\\"https://t.me/lolz_guru\\\">https://t.me/lolz_guru</a>\"]"}
[2026-07-25T21:06:23.073Z] [API] GET /fortnite -> 503 | {"duration":"208ms"}
[2026-07-25T21:06:23.073Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT API error: [\"Технические работы // Technical works. <a href=\\\"https://t.me/lolz_guru\\\">https://t.me/lolz_guru</a>\"]"}
